REGION,FUEL,TECHNOLOGY,YEAR,MODE_OF_OPERATION,TIMESLICE,VALUE
RE1,GAS,PWRGAS,2028,1,WN,14.1479
RE1,GAS,PWRGAS,2029,1,WN,18.0958
RE1,GAS,PWRGAS,2030,1,WN,22.4722
RE1,GAS,PWRGAS,2031,1,WN,27.2765
RE1,GAS,PWRGAS,2032,1,WN,32.9346
RE1,GAS,PWRGAS,2033,1,WN,39.0224
RE1,GAS,PWRGAS,2034,1,WN,45.9631
RE1,GAS,PWRGAS,2035,1,WN,53.3349
RE1,PWRWAT,PWRGAS,2026,1,WN,0.0008
RE1,PWRWAT,PWRGAS,2027,1,WN,0.0011
RE1,PWRWAT,PWRGAS,2028,1,WN,0.0014
RE1,PWRWAT,PWRGAS,2029,1,WN,0.0018
RE1,PWRWAT,PWRGAS,2030,1,WN,0.0022
RE1,PWRWAT,PWRGAS,2031,1,WN,0.0027
RE1,PWRWAT,PWRGAS,2032,1,WN,0.0033
RE1,PWRWAT,PWRGAS,2033,1,WN,0.0039
RE1,PWRWAT,PWRGAS,2034,1,WN,0.0046
RE1,PWRWAT,PWRGAS,2035,1,WN,0.0053
RE1,HYD,PWRHYD,2020,1,WN,9.0567
RE1,HYD,PWRHYD,2021,1,WN,9.0517
RE1,HYD,PWRHYD,2022,1,WN,9.0467
RE1,HYD,PWRHYD,2023,1,WN,9.0417
RE1,HYD,PWRHYD,2024,1,WN,9.0363
RE1,HYD,PWRHYD,2025,1,WN,9.0309
RE1,HYD,PWRHYD,2026,1,WN,9.0257
RE1,HYD,PWRHYD,2027,1,WN,9.0203
RE1,HYD,PWRHYD,2028,1,WN,9.0147
RE1,HYD,PWRHYD,2029,1,WN,9.0089
RE1,HYD,PWRHYD,2030,1,WN,9.0033
RE1,HYD,PWRHYD,2031,1,WN,8.9974
RE1,HYD,PWRHYD,2032,1,WN,8.9917
RE1,HYD,PWRHYD,2033,1,WN,8.9856
RE1,HYD,PWRHYD,2034,1,WN,8.9795
RE1,HYD,PWRHYD,2035,1,WN,8.9734
RE1,ELC001,PWRTRN,2020,1,WN,34.885
RE1,ELC001,PWRTRN,2021,1,WN,37.4604
RE1,ELC001,PWRTRN,2022,1,WN,40.6759
RE1,ELC001,PWRTRN,2023,1,WN,44.1052
RE1,ELC001,PWRTRN,2024,1,WN,47.5357
RE1,ELC001,PWRTRN,2025,1,WN,51.1808
RE1,ELC001,PWRTRN,2026,1,WN,55.2472
RE1,ELC001,PWRTRN,2027,1,WN,59.3232
RE1,ELC001,PWRTRN,2028,1,WN,63.6122
RE1,ELC001,PWRTRN,2029,1,WN,68.322
RE1,ELC001,PWRTRN,2030,1,WN,73.2463
RE1,ELC001,PWRTRN,2031,1,WN,78.3843
RE1,ELC001,PWRTRN,2032,1,WN,83.9494
RE1,ELC001,PWRTRN,2033,1,WN,89.729
RE1,ELC001,PWRTRN,2034,1,WN,95.935
RE1,ELC001,PWRTRN,2035,1,WN,102.3565
RE1,WND,PWRWND,2020,1,WN,2.7417
RE1,WND,PWRWND,2021,1,WN,5.4835
RE1,WND,PWRWND,2022,1,WN,8.2252
RE1,WND,PWRWND,2023,1,WN,10.967
RE1,WND,PWRWND,2024,1,WN,13.7087
RE1,WND,PWRWND,2025,1,WN,16.4504
RE1,WND,PWRWND,2026,1,WN,19.1922
RE1,WND,PWRWND,2027,1,WN,21.9339
RE1,WND,PWRWND,2028,1,WN,24.6757
RE1,WND,PWRWND,2029,1,WN,27.4174
RE1,WND,PWRWND,2030,1,WN,30.1591
RE1,WND,PWRWND,2031,1,WN,32.9009
RE1,WND,PWRWND,2032,1,WN,35.6426
RE1,WND,PWRWND,2033,1,WN,38.3844
RE1,WND,PWRWND,2034,1,WN,41.1261
RE1,WND,PWRWND,2035,1,WN,43.8678
RE1,WTRRUN,RSCHYD,2020,1,WN,22.6417
RE1,WTRRUN,RSCHYD,2021,1,WN,22.6293
RE1,WTRRUN,RSCHYD,2022,1,WN,22.6168
RE1,WTRRUN,RSCHYD,2023,1,WN,22.6042
RE1,WTRRUN,RSCHYD,2024,1,WN,22.5908
RE1,WTRRUN,RSCHYD,2025,1,WN,22.5773
RE1,WTRRUN,RSCHYD,2026,1,WN,22.5643
RE1,WTRRUN,RSCHYD,2027,1,WN,22.5507
RE1,WTRRUN,RSCHYD,2028,1,WN,22.5369
RE1,WTRRUN,RSCHYD,2029,1,WN,22.5223
RE1,WTRRUN,RSCHYD,2030,1,WN,22.5083
RE1,WTRRUN,RSCHYD,2031,1,WN,22.4934
RE1,WTRRUN,RSCHYD,2032,1,WN,22.4791
RE1,WTRRUN,RSCHYD,2033,1,WN,22.464
RE1,WTRRUN,RSCHYD,2034,1,WN,22.4488
RE1,WTRRUN,RSCHYD,2035,1,WN,22.4335
