REGION,FUEL,TECHNOLOGY,YEAR,MODE_OF_OPERATION,TIMESLICE,VALUE
RE1,WTREVT,LNDFOR,2028,1,SN,36.2141
RE1,WTREVT,LNDFOR,2029,1,SN,36.2141
RE1,WTREVT,LNDFOR,2030,1,SN,36.2141
RE1,WTREVT,LNDFOR,2031,1,SN,36.2141
RE1,WTREVT,LNDFOR,2032,1,SN,36.2141
RE1,WTREVT,LNDFOR,2033,1,SN,36.2141
RE1,WTREVT,LNDFOR,2034,1,SN,36.2141
RE1,WTREVT,LNDFOR,2035,1,SN,36.2141
RE1,WTRGWT,LNDFOR,2020,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2021,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2022,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2023,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2024,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2025,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2026,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2027,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2028,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2029,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2030,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2031,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2032,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2033,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2034,1,SN,1.2781
RE1,WTRGWT,LNDFOR,2035,1,SN,1.2781
RE1,WTRRUN,LNDFOR,2020,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2021,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2022,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2023,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2024,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2025,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2026,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2027,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2028,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2029,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2030,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2031,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2032,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2033,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2034,1,SN,13.6335
RE1,WTRRUN,LNDFOR,2035,1,SN,13.6335
RE1,CRPMAI,LNDMAIIRR,2020,1,SN,0.0262
RE1,CRPMAI,LNDMAIIRR,2021,1,SN,0.0275
RE1,CRPMAI,LNDMAIIRR,2022,1,SN,0.0289
RE1,CRPMAI,LNDMAIIRR,2023,1,SN,0.0303
RE1,CRPMAI,LNDMAIIRR,2024,1,SN,0.0318
RE1,CRPMAI,LNDMAIIRR,2025,1,SN,0.0334
RE1,CRPMAI,LNDMAIIRR,2026,1,SN,0.0351
RE1,CRPMAI,LNDMAIIRR,2027,1,SN,0.0369
RE1,CRPMAI,LNDMAIIRR,2028,1,SN,0.0387
RE1,CRPMAI,LNDMAIIRR,2029,1,SN,0.0406
RE1,CRPMAI,LNDMAIIRR,2030,1,SN,0.0427
RE1,CRPMAI,LNDMAIIRR,2031,1,SN,0.0448
RE1,CRPMAI,LNDMAIIRR,2032,1,SN,0.047
RE1,CRPMAI,LNDMAIIRR,2033,1,SN,0.0494
RE1,CRPMAI,LNDMAIIRR,2034,1,SN,0.0519
RE1,CRPMAI,LNDMAIIRR,2035,1,SN,0.0545
RE1,WTREVT,LNDMAIIRR,2020,1,SN,0.0285
RE1,WTREVT,LNDMAIIRR,2021,1,SN,0.0299
RE1,WTREVT,LNDMAIIRR,2022,1,SN,0.0314
RE1,WTREVT,LNDMAIIRR,2023,1,SN,0.033
RE1,WTREVT,LNDMAIIRR,2024,1,SN,0.0346
RE1,WTREVT,LNDMAIIRR,2025,1,SN,0.0363
RE1,WTREVT,LNDMAIIRR,2026,1,SN,0.0382
RE1,WTREVT,LNDMAIIRR,2027,1,SN,0.0401
RE1,WTREVT,LNDMAIIRR,2028,1,SN,0.0421
RE1,WTREVT,LNDMAIIRR,2029,1,SN,0.0442
RE1,WTREVT,LNDMAIIRR,2030,1,SN,0.0464
RE1,WTREVT,LNDMAIIRR,2031,1,SN,0.0487
RE1,WTREVT,LNDMAIIRR,2032,1,SN,0.0511
RE1,WTREVT,LNDMAIIRR,2033,1,SN,0.0537
RE1,WTREVT,LNDMAIIRR,2034,1,SN,0.0564
RE1,WTREVT,LNDMAIIRR,2035,1,SN,0.0592
RE1,WTRGWT,LNDMAIIRR,2020,1,SN,0.0057
RE1,WTRGWT,LNDMAIIRR,2021,1,SN,0.006
RE1,WTRGWT,LNDMAIIRR,2022,1,SN,0.0063
RE1,WTRGWT,LNDMAIIRR,2023,1,SN,0.0066
RE1,WTRGWT,LNDMAIIRR,2024,1,SN,0.0069
RE1,WTRGWT,LNDMAIIRR,2025,1,SN,0.0073
RE1,WTRGWT,LNDMAIIRR,2026,1,SN,0.0076
RE1,WTRGWT,LNDMAIIRR,2027,1,SN,0.008
RE1,WTRGWT,LNDMAIIRR,2028,1,SN,0.0084
RE1,WTRGWT,LNDMAIIRR,2029,1,SN,0.0088
RE1,WTRGWT,LNDMAIIRR,2030,1,SN,0.0093
RE1,WTRGWT,LNDMAIIRR,2031,1,SN,0.0097
RE1,WTRGWT,LNDMAIIRR,2032,1,SN,0.0102
RE1,WTRGWT,LNDMAIIRR,2033,1,SN,0.0107
RE1,WTRGWT,LNDMAIIRR,2034,1,SN,0.0113
RE1,WTRGWT,LNDMAIIRR,2035,1,SN,0.0118
RE1,WTRRUN,LNDMAIIRR,2020,1,SN,0.0513
RE1,WTRRUN,LNDMAIIRR,2021,1,SN,0.0538
RE1,WTRRUN,LNDMAIIRR,2022,1,SN,0.0565
RE1,WTRRUN,LNDMAIIRR,2023,1,SN,0.0593
RE1,WTRRUN,LNDMAIIRR,2024,1,SN,0.0623
RE1,WTRRUN,LNDMAIIRR,2025,1,SN,0.0654
RE1,WTRRUN,LNDMAIIRR,2026,1,SN,0.0687
RE1,WTRRUN,LNDMAIIRR,2027,1,SN,0.0721
RE1,WTRRUN,LNDMAIIRR,2028,1,SN,0.0757
RE1,WTRRUN,LNDMAIIRR,2029,1,SN,0.0795
RE1,WTRRUN,LNDMAIIRR,2030,1,SN,0.0835
RE1,WTRRUN,LNDMAIIRR,2031,1,SN,0.0877
RE1,WTRRUN,LNDMAIIRR,2032,1,SN,0.0921
RE1,WTRRUN,LNDMAIIRR,2033,1,SN,0.0966
RE1,WTRRUN,LNDMAIIRR,2034,1,SN,0.1015
RE1,WTRRUN,LNDMAIIRR,2035,1,SN,0.1066
RE1,CRPMAI,LNDMAIRNF,2020,1,SN,0.2322
RE1,CRPMAI,LNDMAIRNF,2021,1,SN,0.2392
RE1,CRPMAI,LNDMAIRNF,2022,1,SN,0.2451
RE1,CRPMAI,LNDMAIRNF,2023,1,SN,0.2508
RE1,CRPMAI,LNDMAIRNF,2024,1,SN,0.2566
RE1,CRPMAI,LNDMAIRNF,2025,1,SN,0.2642
RE1,CRPMAI,LNDMAIRNF,2026,1,SN,0.2698
RE1,CRPMAI,LNDMAIRNF,2027,1,SN,0.2755
RE1,CRPMAI,LNDMAIRNF,2028,1,SN,0.283
RE1,CRPMAI,LNDMAIRNF,2029,1,SN,0.2904
RE1,CRPMAI,LNDMAIRNF,2030,1,SN,0.2978
RE1,CRPMAI,LNDMAIRNF,2031,1,SN,0.3051
RE1,CRPMAI,LNDMAIRNF,2032,1,SN,0.3124
RE1,CRPMAI,LNDMAIRNF,2033,1,SN,0.3195
RE1,CRPMAI,LNDMAIRNF,2034,1,SN,0.3265
RE1,CRPMAI,LNDMAIRNF,2035,1,SN,0.3336
RE1,WTREVT,LNDMAIRNF,2020,1,SN,0.2732
RE1,WTREVT,LNDMAIRNF,2021,1,SN,0.2814
RE1,WTREVT,LNDMAIRNF,2022,1,SN,0.2884
RE1,WTREVT,LNDMAIRNF,2023,1,SN,0.2951
RE1,WTREVT,LNDMAIRNF,2024,1,SN,0.3019
RE1,WTREVT,LNDMAIRNF,2025,1,SN,0.3108
RE1,WTREVT,LNDMAIRNF,2026,1,SN,0.3174
RE1,WTREVT,LNDMAIRNF,2027,1,SN,0.3242
RE1,WTREVT,LNDMAIRNF,2028,1,SN,0.3329
RE1,WTREVT,LNDMAIRNF,2029,1,SN,0.3416
RE1,WTREVT,LNDMAIRNF,2030,1,SN,0.3504
RE1,WTREVT,LNDMAIRNF,2031,1,SN,0.359
RE1,WTREVT,LNDMAIRNF,2032,1,SN,0.3675
RE1,WTREVT,LNDMAIRNF,2033,1,SN,0.3759
RE1,WTREVT,LNDMAIRNF,2034,1,SN,0.3841
RE1,WTREVT,LNDMAIRNF,2035,1,SN,0.3924
RE1,WTRGWT,LNDMAIRNF,2020,1,SN,0.0546
RE1,WTRGWT,LNDMAIRNF,2021,1,SN,0.0563
RE1,WTRGWT,LNDMAIRNF,2022,1,SN,0.0577
RE1,WTRGWT,LNDMAIRNF,2023,1,SN,0.059
RE1,WTRGWT,LNDMAIRNF,2024,1,SN,0.0604
RE1,WTRGWT,LNDMAIRNF,2025,1,SN,0.0622
RE1,WTRGWT,LNDMAIRNF,2026,1,SN,0.0635
RE1,WTRGWT,LNDMAIRNF,2027,1,SN,0.0648
RE1,WTRGWT,LNDMAIRNF,2028,1,SN,0.0666
RE1,WTRGWT,LNDMAIRNF,2029,1,SN,0.0683
RE1,WTRGWT,LNDMAIRNF,2030,1,SN,0.0701
RE1,WTRGWT,LNDMAIRNF,2031,1,SN,0.0718
RE1,WTRGWT,LNDMAIRNF,2032,1,SN,0.0735
RE1,WTRGWT,LNDMAIRNF,2033,1,SN,0.0752
RE1,WTRGWT,LNDMAIRNF,2034,1,SN,0.0768
RE1,WTRGWT,LNDMAIRNF,2035,1,SN,0.0785
RE1,WTRRUN,LNDMAIRNF,2020,1,SN,0.4917
RE1,WTRRUN,LNDMAIRNF,2021,1,SN,0.5065
RE1,WTRRUN,LNDMAIRNF,2022,1,SN,0.5191
RE1,WTRRUN,LNDMAIRNF,2023,1,SN,0.5311
RE1,WTRRUN,LNDMAIRNF,2024,1,SN,0.5434
RE1,WTRRUN,LNDMAIRNF,2025,1,SN,0.5594
RE1,WTRRUN,LNDMAIRNF,2026,1,SN,0.5714
RE1,WTRRUN,LNDMAIRNF,2027,1,SN,0.5835
RE1,WTRRUN,LNDMAIRNF,2028,1,SN,0.5993
RE1,WTRRUN,LNDMAIRNF,2029,1,SN,0.6149
RE1,WTRRUN,LNDMAIRNF,2030,1,SN,0.6306
RE1,WTRRUN,LNDMAIRNF,2031,1,SN,0.6462
RE1,WTRRUN,LNDMAIRNF,2032,1,SN,0.6615
RE1,WTRRUN,LNDMAIRNF,2033,1,SN,0.6766
RE1,WTRRUN,LNDMAIRNF,2034,1,SN,0.6914
RE1,WTRRUN,LNDMAIRNF,2035,1,SN,0.7064
RE1,CRPRIC,LNDRICIRR,2020,1,SN,0.0963
RE1,CRPRIC,LNDRICIRR,2021,1,SN,0.1012
RE1,CRPRIC,LNDRICIRR,2022,1,SN,0.1062
RE1,CRPRIC,LNDRICIRR,2023,1,SN,0.1115
RE1,CRPRIC,LNDRICIRR,2024,1,SN,0.1171
RE1,CRPRIC,LNDRICIRR,2025,1,SN,0.123
RE1,CRPRIC,LNDRICIRR,2026,1,SN,0.1291
RE1,CRPRIC,LNDRICIRR,2027,1,SN,0.1356
RE1,CRPRIC,LNDRICIRR,2028,1,SN,0.1423
RE1,CRPRIC,LNDRICIRR,2029,1,SN,0.1495
RE1,CRPRIC,LNDRICIRR,2030,1,SN,0.1569
RE1,CRPRIC,LNDRICIRR,2031,1,SN,0.1648
RE1,CRPRIC,LNDRICIRR,2032,1,SN,0.173
RE1,CRPRIC,LNDRICIRR,2033,1,SN,0.1817
RE1,CRPRIC,LNDRICIRR,2034,1,SN,0.1907
RE1,CRPRIC,LNDRICIRR,2035,1,SN,0.2003
RE1,WTREVT,LNDRICIRR,2020,1,SN,0.0963
RE1,WTREVT,LNDRICIRR,2021,1,SN,0.1012
RE1,WTREVT,LNDRICIRR,2022,1,SN,0.1062
RE1,WTREVT,LNDRICIRR,2023,1,SN,0.1115
RE1,WTREVT,LNDRICIRR,2024,1,SN,0.1171
RE1,WTREVT,LNDRICIRR,2025,1,SN,0.123
RE1,WTREVT,LNDRICIRR,2026,1,SN,0.1291
RE1,WTREVT,LNDRICIRR,2027,1,SN,0.1356
RE1,WTREVT,LNDRICIRR,2028,1,SN,0.1423
RE1,WTREVT,LNDRICIRR,2029,1,SN,0.1495
RE1,WTREVT,LNDRICIRR,2030,1,SN,0.1569
RE1,WTREVT,LNDRICIRR,2031,1,SN,0.1648
RE1,WTREVT,LNDRICIRR,2032,1,SN,0.173
RE1,WTREVT,LNDRICIRR,2033,1,SN,0.1817
RE1,WTREVT,LNDRICIRR,2034,1,SN,0.1907
RE1,WTREVT,LNDRICIRR,2035,1,SN,0.2003
RE1,WTRGWT,LNDRICIRR,2020,1,SN,0.0669
RE1,WTRGWT,LNDRICIRR,2021,1,SN,0.0703
RE1,WTRGWT,LNDRICIRR,2022,1,SN,0.0738
RE1,WTRGWT,LNDRICIRR,2023,1,SN,0.0775
RE1,WTRGWT,LNDRICIRR,2024,1,SN,0.0813
RE1,WTRGWT,LNDRICIRR,2025,1,SN,0.0854
RE1,WTRGWT,LNDRICIRR,2026,1,SN,0.0897
RE1,WTRGWT,LNDRICIRR,2027,1,SN,0.0941
RE1,WTRGWT,LNDRICIRR,2028,1,SN,0.0988
RE1,WTRGWT,LNDRICIRR,2029,1,SN,0.1038
RE1,WTRGWT,LNDRICIRR,2030,1,SN,0.109
RE1,WTRGWT,LNDRICIRR,2031,1,SN,0.1144
RE1,WTRGWT,LNDRICIRR,2032,1,SN,0.1202
RE1,WTRGWT,LNDRICIRR,2033,1,SN,0.1262
RE1,WTRGWT,LNDRICIRR,2034,1,SN,0.1325
RE1,WTRGWT,LNDRICIRR,2035,1,SN,0.1391
RE1,WTRRUN,LNDRICIRR,2020,1,SN,0.008
RE1,WTRRUN,LNDRICIRR,2021,1,SN,0.0084
RE1,WTRRUN,LNDRICIRR,2022,1,SN,0.0089
RE1,WTRRUN,LNDRICIRR,2023,1,SN,0.0093
RE1,WTRRUN,LNDRICIRR,2024,1,SN,0.0098
RE1,WTRRUN,LNDRICIRR,2025,1,SN,0.0102
RE1,WTRRUN,LNDRICIRR,2026,1,SN,0.0108
RE1,WTRRUN,LNDRICIRR,2027,1,SN,0.0113
RE1,WTRRUN,LNDRICIRR,2028,1,SN,0.0119
RE1,WTRRUN,LNDRICIRR,2029,1,SN,0.0125
RE1,WTRRUN,LNDRICIRR,2030,1,SN,0.0131
RE1,WTRRUN,LNDRICIRR,2031,1,SN,0.0137
RE1,WTRRUN,LNDRICIRR,2032,1,SN,0.0144
RE1,WTRRUN,LNDRICIRR,2033,1,SN,0.0151
RE1,WTRRUN,LNDRICIRR,2034,1,SN,0.0159
RE1,WTRRUN,LNDRICIRR,2035,1,SN,0.0167
RE1,CRPRIC,LNDRICRNF,2020,1,SN,0.1458
RE1,CRPRIC,LNDRICRNF,2021,1,SN,0.1456
RE1,CRPRIC,LNDRICRNF,2022,1,SN,0.1454
RE1,CRPRIC,LNDRICRNF,2023,1,SN,0.1452
RE1,CRPRIC,LNDRICRNF,2024,1,SN,0.1448
RE1,CRPRIC,LNDRICRNF,2025,1,SN,0.1442
RE1,CRPRIC,LNDRICRNF,2026,1,SN,0.1434
RE1,CRPRIC,LNDRICRNF,2027,1,SN,0.1423
RE1,CRPRIC,LNDRICRNF,2028,1,SN,0.1411
RE1,CRPRIC,LNDRICRNF,2029,1,SN,0.1397
RE1,CRPRIC,LNDRICRNF,2030,1,SN,0.1379
RE1,CRPRIC,LNDRICRNF,2031,1,SN,0.1359
RE1,CRPRIC,LNDRICRNF,2032,1,SN,0.1337
RE1,CRPRIC,LNDRICRNF,2033,1,SN,0.1313
RE1,CRPRIC,LNDRICRNF,2034,1,SN,0.1284
RE1,CRPRIC,LNDRICRNF,2035,1,SN,0.1253
RE1,WTREVT,LNDRICRNF,2020,1,SN,0.1434
RE1,WTREVT,LNDRICRNF,2021,1,SN,0.1432
RE1,WTREVT,LNDRICRNF,2022,1,SN,0.1431
RE1,WTREVT,LNDRICRNF,2023,1,SN,0.1428
RE1,WTREVT,LNDRICRNF,2024,1,SN,0.1424
RE1,WTREVT,LNDRICRNF,2025,1,SN,0.1418
RE1,WTREVT,LNDRICRNF,2026,1,SN,0.141
RE1,WTREVT,LNDRICRNF,2027,1,SN,0.14
RE1,WTREVT,LNDRICRNF,2028,1,SN,0.1388
RE1,WTREVT,LNDRICRNF,2029,1,SN,0.1374
RE1,WTREVT,LNDRICRNF,2030,1,SN,0.1356
RE1,WTREVT,LNDRICRNF,2031,1,SN,0.1337
RE1,WTREVT,LNDRICRNF,2032,1,SN,0.1316
RE1,WTREVT,LNDRICRNF,2033,1,SN,0.1292
RE1,WTREVT,LNDRICRNF,2034,1,SN,0.1263
RE1,WTREVT,LNDRICRNF,2035,1,SN,0.1232
RE1,WTRGWT,LNDRICRNF,2020,1,SN,0.0143
RE1,WTRGWT,LNDRICRNF,2021,1,SN,0.0143
RE1,WTRGWT,LNDRICRNF,2022,1,SN,0.0143
RE1,WTRGWT,LNDRICRNF,2023,1,SN,0.0143
RE1,WTRGWT,LNDRICRNF,2024,1,SN,0.0142
RE1,WTRGWT,LNDRICRNF,2025,1,SN,0.0142
RE1,WTRGWT,LNDRICRNF,2026,1,SN,0.0141
RE1,WTRGWT,LNDRICRNF,2027,1,SN,0.014
RE1,WTRGWT,LNDRICRNF,2028,1,SN,0.0139
RE1,WTRGWT,LNDRICRNF,2029,1,SN,0.0137
RE1,WTRGWT,LNDRICRNF,2030,1,SN,0.0136
RE1,WTRGWT,LNDRICRNF,2031,1,SN,0.0134
RE1,WTRGWT,LNDRICRNF,2032,1,SN,0.0132
RE1,WTRGWT,LNDRICRNF,2033,1,SN,0.0129
RE1,WTRGWT,LNDRICRNF,2034,1,SN,0.0126
RE1,WTRGWT,LNDRICRNF,2035,1,SN,0.0123
RE1,WTRRUN,LNDRICRNF,2020,1,SN,0.1291
RE1,WTRRUN,LNDRICRNF,2021,1,SN,0.1289
RE1,WTRRUN,LNDRICRNF,2022,1,SN,0.1287
RE1,WTRRUN,LNDRICRNF,2023,1,SN,0.1285
RE1,WTRRUN,LNDRICRNF,2024,1,SN,0.1282
RE1,WTRRUN,LNDRICRNF,2025,1,SN,0.1276
RE1,WTRRUN,LNDRICRNF,2026,1,SN,0.1269
RE1,WTRRUN,LNDRICRNF,2027,1,SN,0.126
RE1,WTRRUN,LNDRICRNF,2028,1,SN,0.1249
RE1,WTRRUN,LNDRICRNF,2029,1,SN,0.1236
RE1,WTRRUN,LNDRICRNF,2030,1,SN,0.1221
RE1,WTRRUN,LNDRICRNF,2031,1,SN,0.1203
RE1,WTRRUN,LNDRICRNF,2032,1,SN,0.1184
RE1,WTRRUN,LNDRICRNF,2033,1,SN,0.1162
RE1,WTRRUN,LNDRICRNF,2034,1,SN,0.1137
RE1,WTRRUN,LNDRICRNF,2035,1,SN,0.1109
RE1,LWAT,LNDWAT,2020,1,SN,4.2035
RE1,LWAT,LNDWAT,2021,1,SN,4.1544
RE1,LWAT,LNDWAT,2022,1,SN,4.1043
RE1,LWAT,LNDWAT,2023,1,SN,4.0547
RE1,LWAT,LNDWAT,2024,1,SN,4.0029
RE1,LWAT,LNDWAT,2025,1,SN,3.946
RE1,LWAT,LNDWAT,2026,1,SN,3.8962
RE1,LWAT,LNDWAT,2027,1,SN,3.8444
RE1,LWAT,LNDWAT,2028,1,SN,3.7873
RE1,LWAT,LNDWAT,2029,1,SN,3.7286
RE1,LWAT,LNDWAT,2030,1,SN,3.6714
RE1,LWAT,LNDWAT,2031,1,SN,3.6126
RE1,LWAT,LNDWAT,2032,1,SN,3.5555
RE1,LWAT,LNDWAT,2033,1,SN,3.4969
RE1,LWAT,LNDWAT,2034,1,SN,3.4386
RE1,LWAT,LNDWAT,2035,1,SN,3.38
RE1,WTREVT,LNDWAT,2020,1,SN,1.6814
RE1,WTREVT,LNDWAT,2021,1,SN,1.6617
RE1,WTREVT,LNDWAT,2022,1,SN,1.6417
RE1,WTREVT,LNDWAT,2023,1,SN,1.6219
RE1,WTREVT,LNDWAT,2024,1,SN,1.6012
RE1,WTREVT,LNDWAT,2025,1,SN,1.5784
RE1,WTREVT,LNDWAT,2026,1,SN,1.5585
RE1,WTREVT,LNDWAT,2027,1,SN,1.5378
RE1,WTREVT,LNDWAT,2028,1,SN,1.5149
RE1,WTREVT,LNDWAT,2029,1,SN,1.4914
RE1,WTREVT,LNDWAT,2030,1,SN,1.4686
RE1,WTREVT,LNDWAT,2031,1,SN,1.445
RE1,WTREVT,LNDWAT,2032,1,SN,1.4222
RE1,WTREVT,LNDWAT,2033,1,SN,1.3987
RE1,WTREVT,LNDWAT,2034,1,SN,1.3754
RE1,WTREVT,LNDWAT,2035,1,SN,1.352
RE1,WTRGWT,LNDWAT,2020,1,SN,0.3363
RE1,WTRGWT,LNDWAT,2021,1,SN,0.3323
RE1,WTRGWT,LNDWAT,2022,1,SN,0.3283
RE1,WTRGWT,LNDWAT,2023,1,SN,0.3244
RE1,WTRGWT,LNDWAT,2024,1,SN,0.3202
RE1,WTRGWT,LNDWAT,2025,1,SN,0.3157
RE1,WTRGWT,LNDWAT,2026,1,SN,0.3117
RE1,WTRGWT,LNDWAT,2027,1,SN,0.3076
RE1,WTRGWT,LNDWAT,2028,1,SN,0.303
RE1,WTRGWT,LNDWAT,2029,1,SN,0.2983
RE1,WTRGWT,LNDWAT,2030,1,SN,0.2937
RE1,WTRGWT,LNDWAT,2031,1,SN,0.289
RE1,WTRGWT,LNDWAT,2032,1,SN,0.2844
RE1,WTRGWT,LNDWAT,2033,1,SN,0.2797
RE1,WTRGWT,LNDWAT,2034,1,SN,0.2751
RE1,WTRGWT,LNDWAT,2035,1,SN,0.2704
RE1,WTRRUN,LNDWAT,2020,1,SN,3.0265
RE1,WTRRUN,LNDWAT,2021,1,SN,2.9911
RE1,WTRRUN,LNDWAT,2022,1,SN,2.9551
RE1,WTRRUN,LNDWAT,2023,1,SN,2.9194
RE1,WTRRUN,LNDWAT,2024,1,SN,2.8821
RE1,WTRRUN,LNDWAT,2025,1,SN,2.8411
RE1,WTRRUN,LNDWAT,2026,1,SN,2.8052
RE1,WTRRUN,LNDWAT,2027,1,SN,2.768
RE1,WTRRUN,LNDWAT,2028,1,SN,2.7269
RE1,WTRRUN,LNDWAT,2029,1,SN,2.6846
RE1,WTRRUN,LNDWAT,2030,1,SN,2.6434
RE1,WTRRUN,LNDWAT,2031,1,SN,2.601
RE1,WTRRUN,LNDWAT,2032,1,SN,2.5599
RE1,WTRRUN,LNDWAT,2033,1,SN,2.5177
RE1,WTRRUN,LNDWAT,2034,1,SN,2.4758
RE1,WTRRUN,LNDWAT,2035,1,SN,2.4336
RE1,COA,MINCOA,2020,1,SN,40.2646
RE1,COA,MINCOA,2021,1,SN,40.2254
RE1,COA,MINCOA,2022,1,SN,41.0002
RE1,COA,MINCOA,2023,1,SN,42.1138
RE1,COA,MINCOA,2024,1,SN,43.2292
RE1,COA,MINCOA,2025,1,SN,44.6851
RE1,COA,MINCOA,2026,1,SN,47.2271
RE1,COA,MINCOA,2027,1,SN,49.3719
RE1,COA,MINCOA,2028,1,SN,51.8535
RE1,COA,MINCOA,2029,1,SN,54.9995
RE1,COA,MINCOA,2030,1,SN,55.6295
RE1,COA,MINCOA,2031,1,SN,55.6295
RE1,COA,MINCOA,2032,1,SN,55.6295
RE1,COA,MINCOA,2033,1,SN,55.6295
RE1,COA,MINCOA,2034,1,SN,55.6295
RE1,COA,MINCOA,2035,1,SN,55.6295
RE1,GAS,MINGAS,2030,1,SN,1.8998
RE1,GAS,MINGAS,2031,1,SN,4.4444
RE1,GAS,MINGAS,2032,1,SN,7.4392
RE1,GAS,MINGAS,2033,1,SN,10.4619
RE1,GAS,MINGAS,2034,1,SN,13.2466
RE1,GAS,MINGAS,2035,1,SN,16.2189
RE1,ELC001,PWRCOA,2020,1,SN,13.4215
RE1,ELC001,PWRCOA,2021,1,SN,13.4085
RE1,ELC001,PWRCOA,2022,1,SN,13.6667
RE1,ELC001,PWRCOA,2023,1,SN,14.0379
RE1,ELC001,PWRCOA,2024,1,SN,14.4097
RE1,ELC001,PWRCOA,2025,1,SN,14.895
RE1,ELC001,PWRCOA,2026,1,SN,15.7424
RE1,ELC001,PWRCOA,2027,1,SN,16.4573
RE1,ELC001,PWRCOA,2028,1,SN,17.2845
RE1,ELC001,PWRCOA,2029,1,SN,18.3332
RE1,ELC001,PWRCOA,2030,1,SN,18.5432
RE1,ELC001,PWRCOA,2031,1,SN,18.5432
RE1,ELC001,PWRCOA,2032,1,SN,18.5432
RE1,ELC001,PWRCOA,2033,1,SN,18.5432
RE1,ELC001,PWRCOA,2034,1,SN,18.5432
RE1,ELC001,PWRCOA,2035,1,SN,18.5432
RE1,ELC001,PWRGAS,2030,1,SN,0.9499
RE1,ELC001,PWRGAS,2031,1,SN,2.2222
RE1,ELC001,PWRGAS,2032,1,SN,3.7196
RE1,ELC001,PWRGAS,2033,1,SN,5.2309
RE1,ELC001,PWRGAS,2034,1,SN,6.6233
RE1,ELC001,PWRGAS,2035,1,SN,8.1095
RE1,ELC001,PWRHYD,2020,1,SN,6.3577
RE1,ELC001,PWRHYD,2021,1,SN,6.3577
RE1,ELC001,PWRHYD,2022,1,SN,6.3577
RE1,ELC001,PWRHYD,2023,1,SN,6.3577
RE1,ELC001,PWRHYD,2024,1,SN,6.3577
RE1,ELC001,PWRHYD,2025,1,SN,6.3577
RE1,ELC001,PWRHYD,2026,1,SN,6.3577
RE1,ELC001,PWRHYD,2027,1,SN,6.3577
RE1,ELC001,PWRHYD,2028,1,SN,6.3577
RE1,ELC001,PWRHYD,2029,1,SN,6.3577
RE1,ELC001,PWRHYD,2030,1,SN,6.3577
RE1,ELC001,PWRHYD,2031,1,SN,6.3577
RE1,ELC001,PWRHYD,2032,1,SN,6.3577
RE1,ELC001,PWRHYD,2033,1,SN,6.3577
RE1,ELC001,PWRHYD,2034,1,SN,6.3577
RE1,ELC001,PWRHYD,2035,1,SN,6.3577
RE1,ELC002,PWRSOL,2020,1,SN,0.0388
RE1,ELC002,PWRSOL,2021,1,SN,0.0426
RE1,ELC002,PWRSOL,2022,1,SN,0.1549
RE1,ELC002,PWRSOL,2023,1,SN,0.2835
RE1,ELC002,PWRSOL,2024,1,SN,0.4124
RE1,ELC002,PWRSOL,2025,1,SN,0.5575
RE1,ELC002,PWRSOL,2026,1,SN,0.6144
RE1,ELC002,PWRSOL,2027,1,SN,0.7929
RE1,ELC002,PWRSOL,2028,1,SN,0.9879
RE1,ELC002,PWRSOL,2029,1,SN,1.2152
